Unnamed: 0,time_sch,dest,url,time_act,orig,code,pass_load
846,2023-12-19 10:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/ME201/19-12-2023,07:50,Beirut,ME201,345
849,2023-12-19 10:50:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA005/19-12-2023,20:29,Houston,UA005,406
850,2023-12-19 10:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA937/19-12-2023,10:55,Dusseldorf,BA937,264
851,2023-12-19 10:50:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/FI450/19-12-2023,10:36,Reykjavik,FI450,393
852,2023-12-19 10:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS154/19-12-2023,23:03,New York City,VS154,293
189,2023-12-19 10:50:00,Istanbul,https://www.heathrow.com/departures/terminal-5/flight-details/BA676/19-12-2023,11:39,London,BA676,287
188,2023-12-19 10:50:00,Dublin,https://www.heathrow.com/departures/terminal-5/flight-details/BA834/19-12-2023,11:23,London,BA834,295
187,2023-12-19 10:50:00,Atlanta,https://www.heathrow.com/departures/terminal-3/flight-details/VS103/19-12-2023,11:24,London,VS103,308
191,2023-12-19 10:55:00,Singapore,https://www.heathrow.com/departures/terminal-2/flight-details/SQ317/19-12-2023,11:14,London,SQ317,352
192,2023-12-19 10:55:00,Athens,https://www.heathrow.com/departures/terminal-2/flight-details/A3601/19-12-2023,11:20,London,A3601,295
854,2023-12-19 10:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA208/19-12-2023,16:05,Miami,BA208,352
190,2023-12-19 10:55:00,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA434/19-12-2023,11:48,London,BA434,290
855,2023-12-19 10:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA284/19-12-2023,16:05,San Francisco,BA284,293
853,2023-12-19 10:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS010/19-12-2023,11:07,New York City,VS010,342
857,2023-12-19 11:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA307/19-12-2023,10:46,Paris,BA307,262
856,2023-12-19 11:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA296/19-12-2023,22:15,Chicago,BA296,322
193,2023-12-19 11:00:00,Hanoi,https://www.heathrow.com/departures/terminal-4/flight-details/VN056/19-12-2023,11:54,London,VN056,392
194,2023-12-19 11:00:00,Hong Kong City,https://www.heathrow.com/departures/terminal-3/flight-details/CX252/19-12-2023,12:23,London,CX252,355
195,2023-12-19 11:00:00,Chicago,https://www.heathrow.com/departures/terminal-5/flight-details/BA295/19-12-2023,11:22,London,BA295,249
196,2023-12-19 11:00:00,NOC,https://www.heathrow.com/departures/terminal-2/flight-details/EI915/19-12-2023,11:40,London,EI915,248
858,2023-12-19 11:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1389/19-12-2023,10:46,Manchester,BA1389,346
859,2023-12-19 11:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI129/19-12-2023,07:01,Mumbai,AI129,311
199,2023-12-19 11:05:00,Tampa,https://www.heathrow.com/departures/terminal-3/flight-details/VS129/19-12-2023,11:31,London,VS129,186
860,2023-12-19 11:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA661/19-12-2023,11:21,Larnaca,BA661,257
197,2023-12-19 11:05:00,Brussels,https://www.heathrow.com/departures/terminal-2/flight-details/SN2094/19-12-2023,11:41,London,SN2094,410
200,2023-12-19 11:05:00,Beirut,https://www.heathrow.com/departures/terminal-3/flight-details/ME802/19-12-2023,11:57,London,ME802,353
198,2023-12-19 11:05:00,San Francisco,https://www.heathrow.com/departures/terminal-5/flight-details/BA285/19-12-2023,13:57,London,BA285,249
205,2023-12-19 11:10:00,Nairobi,https://www.heathrow.com/departures/terminal-4/flight-details/KQ103/19-12-2023,12:25,London,KQ103,349
863,2023-12-19 11:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1325/19-12-2023,10:53,Newcastle Upon Tyne,BA1325,177
201,2023-12-19 11:10:00,Aberdeen,https://www.heathrow.com/departures/terminal-5/flight-details/BA1310/19-12-2023,11:46,London,BA1310,405
202,2023-12-19 11:10:00,Mumbai,https://www.heathrow.com/departures/terminal-2/flight-details/AC856/19-12-2023,11:33,London,AC856,286
203,2023-12-19 11:10:00,Delhi,https://www.heathrow.com/departures/terminal-5/flight-details/BA143/19-12-2023,11:25,London,BA143,315
204,2023-12-19 11:10:00,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2473/19-12-2023,12:00,London,LH2473,278
862,2023-12-19 11:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS022/19-12-2023,22:59,Washington DC,VS022,357
861,2023-12-19 11:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL032/19-12-2023,22:59,Atlanta,DL032,290
207,2023-12-19 11:15:00,Los Angeles,https://www.heathrow.com/departures/terminal-3/flight-details/AA137/19-12-2023,11:36,London,AA137,133
868,2023-12-19 11:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA725/19-12-2023,11:22,Geneva,BA725,336
867,2023-12-19 11:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1479/19-12-2023,11:06,Glasgow,BA1479,284
866,2023-12-19 11:15:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA938/19-12-2023,22:20,Chicago,UA938,320
865,2023-12-19 11:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA182/19-12-2023,23:47,New York City,BA182,236
864,2023-12-19 11:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA226/19-12-2023,22:48,Atlanta,BA226,346
206,2023-12-19 11:15:00,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA816/19-12-2023,11:30,London,BA816,354
871,2023-12-19 11:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA711/19-12-2023,11:19,Zurich,BA711,306
870,2023-12-19 11:20:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AZ238/19-12-2023,10:27,Milan,AZ238,322
869,2023-12-19 11:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC858/19-12-2023,11:22,Toronto,AC858,292
208,2023-12-19 11:20:00,Boston,https://www.heathrow.com/departures/terminal-5/flight-details/BA213/19-12-2023,12:03,London,BA213,325
872,2023-12-19 11:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX318/19-12-2023,11:32,Zurich,LX318,231
210,2023-12-19 11:20:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA173/19-12-2023,11:55,London,BA173,355
209,2023-12-19 11:20:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA308/19-12-2023,11:45,London,BA308,250
211,2023-12-19 11:25:00,Frankfurt,https://www.heathrow.com/departures/terminal-5/flight-details/BA904/19-12-2023,11:50,London,BA904,237
212,2023-12-19 11:25:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1482/19-12-2023,12:09,London,BA1482,314
213,2023-12-19 11:25:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3169/19-12-2023,12:44,London,IB3169,290
214,2023-12-19 11:25:00,Valletta,https://www.heathrow.com/departures/terminal-4/flight-details/KM101/19-12-2023,11:59,London,KM101,264
873,2023-12-19 11:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA473/19-12-2023,11:03,Barcelona,BA473,268
215,2023-12-19 11:30:00,Bridgetown,https://www.heathrow.com/departures/terminal-3/flight-details/VS131/19-12-2023,11:43,London,VS131,230
216,2023-12-19 11:30:00,Paris,https://www.heathrow.com/departures/terminal-4/flight-details/AF1581/19-12-2023,12:17,London,AF1581,231
875,2023-12-19 11:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI158/19-12-2023,11:34,Dublin,EI158,245
217,2023-12-19 11:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH905/19-12-2023,12:45,London,LH905,276
218,2023-12-19 11:30:00,Istanbul,https://www.heathrow.com/departures/terminal-2/flight-details/TK1980/19-12-2023,12:04,London,TK1980,267
874,2023-12-19 11:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI111/19-12-2023,11:43,Delhi,AI111,325
876,2023-12-19 11:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW9466/19-12-2023,11:30,Dusseldorf,EW9466,220
219,2023-12-19 11:35:00,Denver,https://www.heathrow.com/departures/terminal-2/flight-details/UA026/19-12-2023,11:53,London,UA026,393
881,2023-12-19 11:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA734/19-12-2023,23:20,Charlotte,AA734,308
880,2023-12-19 11:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1441/19-12-2023,11:45,Edinburgh,BA1441,346
879,2023-12-19 11:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK001/19-12-2023,11:45,Dubai,EK001,310
220,2023-12-19 11:40:00,Brussels,https://www.heathrow.com/departures/terminal-5/flight-details/BA396/19-12-2023,12:15,London,BA396,291
878,2023-12-19 11:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA813/19-12-2023,11:38,Copenhagen,BA813,335
223,2023-12-19 11:40:00,Shanghai,https://www.heathrow.com/departures/terminal-3/flight-details/VS250/19-12-2023,12:02,London,VS250,251
222,2023-12-19 11:40:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA590/19-12-2023,12:08,London,BA590,248
221,2023-12-19 11:40:00,Larnaca,https://www.heathrow.com/departures/terminal-5/flight-details/BA662/19-12-2023,12:53,London,BA662,332
877,2023-12-19 11:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL020/19-12-2023,17:54,Seattle,DL020,369
882,2023-12-19 11:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA917/19-12-2023,12:10,Stuttgart,BA917,274
227,2023-12-19 11:45:00,Miami,https://www.heathrow.com/departures/terminal-3/flight-details/AA057/19-12-2023,12:11,London,AA057,257
226,2023-12-19 11:45:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1440/19-12-2023,12:20,London,BA1440,274
225,2023-12-19 11:45:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA484/19-12-2023,12:28,London,BA484,315
228,2023-12-19 11:45:00,Toronto,https://www.heathrow.com/departures/terminal-5/flight-details/BA093/19-12-2023,12:42,London,BA093,318
224,2023-12-19 11:45:00,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1010/19-12-2023,12:18,London,KL1010,261
229,2023-12-19 11:50:00,Bangkok,https://www.heathrow.com/departures/terminal-2/flight-details/TG911/19-12-2023,12:10,London,TG911,266
230,2023-12-19 11:50:00,Charlotte,https://www.heathrow.com/departures/terminal-3/flight-details/AA733/19-12-2023,12:05,London,AA733,268
231,2023-12-19 11:50:00,Tokyo,https://www.heathrow.com/departures/terminal-5/flight-details/BA005/19-12-2023,14:54,London,BA005,232
232,2023-12-19 11:50:00,Melbourne,https://www.heathrow.com/departures/terminal-3/flight-details/QF010/19-12-2023,12:12,London,QF010,271
883,2023-12-19 11:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA134/19-12-2023,12:10,Los Angeles,AA134,235
884,2023-12-19 11:50:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC860/19-12-2023,18:50,Vancouver,AC860,276
235,2023-12-19 11:55:00,Phoenix,https://www.heathrow.com/departures/terminal-3/flight-details/AA195/19-12-2023,12:13,London,AA195,315
886,2023-12-19 11:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA977/19-12-2023,11:51,Hannover,BA977,282
234,2023-12-19 11:55:00,Hamburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA974/19-12-2023,12:29,London,BA974,250
233,2023-12-19 11:55:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA730/19-12-2023,12:19,London,BA730,261
885,2023-12-19 11:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA753/19-12-2023,12:33,Basel,BA753,281
890,2023-12-19 12:00:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/EY019/19-12-2023,08:29,Abu Dhabi,EY019,324
887,2023-12-19 12:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA266/19-12-2023,18:40,PDX,BA266,348
888,2023-12-19 12:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA930/19-12-2023,18:06,San Francisco,UA930,307
240,2023-12-19 12:00:00,Gibraltar,https://www.heathrow.com/departures/terminal-3/flight-details/BA492/19-12-2023,12:54,London,BA492,209
891,2023-12-19 12:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA949/19-12-2023,08:29,Munich,BA949,332
236,2023-12-19 12:00:00,Antigua,https://www.heathrow.com/departures/terminal-3/flight-details/VS133/19-12-2023,14:48,London,VS133,281
237,2023-12-19 12:00:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/UA017/19-12-2023,12:21,London,UA017,312
238,2023-12-19 12:00:00,Lisbon,https://www.heathrow.com/departures/terminal-5/flight-details/BA518/19-12-2023,13:12,London,BA518,363
239,2023-12-19 12:00:00,Toronto,https://www.heathrow.com/departures/terminal-2/flight-details/AC855/19-12-2023,12:24,London,AC855,351
889,2023-12-19 12:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA431/19-12-2023,11:44,Amsterdam,BA431,306
244,2023-12-19 12:05:00,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX319/19-12-2023,13:03,London,LX319,349
892,2023-12-19 12:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA078/19-12-2023,21:34,Dallas Fort Worth,AA078,342
893,2023-12-19 12:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS006/19-12-2023,11:49,Miami,VS006,308
894,2023-12-19 12:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA048/19-12-2023,11:49,Seattle,BA048,315
895,2023-12-19 12:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA991/19-12-2023,13:13,Berlin,BA991,363
241,2023-12-19 12:05:00,Washington DC,https://www.heathrow.com/departures/terminal-2/flight-details/UA919/19-12-2023,12:26,London,UA919,305
242,2023-12-19 12:05:00,Chicago,https://www.heathrow.com/departures/terminal-2/flight-details/UA928/19-12-2023,12:35,London,UA928,261
243,2023-12-19 12:05:00,Stuttgart,https://www.heathrow.com/departures/terminal-3/flight-details/BA922/19-12-2023,12:59,London,BA922,292
246,2023-12-19 12:10:00,Beirut,https://www.heathrow.com/departures/terminal-3/flight-details/ME202/19-12-2023,12:33,London,ME202,291
897,2023-12-19 12:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA309/19-12-2023,12:08,Paris,BA309,332
245,2023-12-19 12:10:00,Austin,https://www.heathrow.com/departures/terminal-5/flight-details/BA191/19-12-2023,12:32,London,BA191,315
248,2023-12-19 12:10:00,Munich,https://www.heathrow.com/departures/terminal-5/flight-details/BA952/19-12-2023,12:55,London,BA952,300
896,2023-12-19 12:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA194/19-12-2023,19:19,Phoenix,AA194,296
247,2023-12-19 12:10:00,Jersey,https://www.heathrow.com/departures/terminal-5/flight-details/BA1344/19-12-2023,12:36,London,BA1344,290
898,2023-12-19 12:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA457/19-12-2023,10:57,Madrid,BA457,274
902,2023-12-19 12:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA855/19-12-2023,12:16,Prague,BA855,268
899,2023-12-19 12:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS008/19-12-2023,18:17,Los Angeles,VS008,361
249,2023-12-19 12:15:00,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI159/19-12-2023,12:52,London,EI159,226
250,2023-12-19 12:15:00,Dusseldorf,https://www.heathrow.com/departures/terminal-2/flight-details/EW9467/19-12-2023,12:31,London,EW9467,292
251,2023-12-19 12:15:00,Washington DC,https://www.heathrow.com/departures/terminal-5/flight-details/BA217/19-12-2023,12:49,London,BA217,356
252,2023-12-19 12:15:00,Reykjavik,https://www.heathrow.com/departures/terminal-2/flight-details/FI451/19-12-2023,12:56,London,FI451,261
901,2023-12-19 12:15:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR003/19-12-2023,14:01,Doha,QR003,389
900,2023-12-19 12:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1307/19-12-2023,12:09,Aberdeen,BA1307,269
254,2023-12-19 12:20:00,Salt Lake City,https://www.heathrow.com/departures/terminal-3/flight-details/DL051/19-12-2023,12:48,London,DL051,358
906,2023-12-19 12:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1473/19-12-2023,12:17,Glasgow,BA1473,363
905,2023-12-19 12:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA903/19-12-2023,12:32,Frankfurt,BA903,316
904,2023-12-19 12:20:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/JU380/19-12-2023,12:32,Belgrade,JU380,367
903,2023-12-19 12:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA056/19-12-2023,23:03,Miami,AA056,249
253,2023-12-19 12:20:00,Los Angeles,https://www.heathrow.com/departures/terminal-3/flight-details/VS007/19-12-2023,13:01,London,VS007,299
255,2023-12-19 12:20:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/B6020/19-12-2023,12:46,London,B6020,398
258,2023-12-19 12:25:00,Seattle,https://www.heathrow.com/departures/terminal-3/flight-details/VS105/19-12-2023,12:50,London,VS105,251
257,2023-12-19 12:25:00,Milan,https://www.heathrow.com/departures/terminal-4/flight-details/AZ247/19-12-2023,12:38,London,AZ247,281
910,2023-12-19 12:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA373/19-12-2023,12:05,Toulouse,BA373,371
909,2023-12-19 12:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA845/19-12-2023,12:05,Dublin,BA845,360
907,2023-12-19 12:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA272/19-12-2023,12:07,San Diego,BA272,305
256,2023-12-19 12:25:00,Denver,https://www.heathrow.com/departures/terminal-5/flight-details/BA219/19-12-2023,14:11,London,BA219,193
908,2023-12-19 12:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA313/19-12-2023,12:12,Amman,BA313,225
912,2023-12-19 12:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AH2054/19-12-2023,11:18,Algiers,AH2054,319
913,2023-12-19 12:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV115/19-12-2023,12:34,Jeddah,SV115,263
914,2023-12-19 12:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA565/19-12-2023,12:13,Milan,BA565,245
915,2023-12-19 12:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA260/19-12-2023,08:48,Islamabad,BA260,255
259,2023-12-19 12:30:00,Atlanta,https://www.heathrow.com/departures/terminal-3/flight-details/DL031/19-12-2023,13:00,London,DL031,265
260,2023-12-19 12:30:00,Shanghai,https://www.heathrow.com/departures/terminal-5/flight-details/BA169/19-12-2023,13:05,London,BA169,364
911,2023-12-19 12:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA280/19-12-2023,12:24,Los Angeles,BA280,328
261,2023-12-19 12:35:00,Houston,https://www.heathrow.com/departures/terminal-2/flight-details/UA004/19-12-2023,13:25,London,UA004,300
263,2023-12-19 12:35:00,Miami,https://www.heathrow.com/departures/terminal-3/flight-details/AA039/19-12-2023,13:07,London,AA039,253
262,2023-12-19 12:35:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA574/19-12-2023,14:30,London,BA574,295
918,2023-12-19 12:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/MS777/19-12-2023,09:58,Cairo,MS777,311
920,2023-12-19 12:35:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/LY315/19-12-2023,09:43,Tel Aviv,LY315,283
919,2023-12-19 12:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1445/19-12-2023,11:40,Edinburgh,BA1445,325
917,2023-12-19 12:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA997/19-12-2023,12:39,Cologne,BA997,341
916,2023-12-19 12:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA196/19-12-2023,23:26,Houston,BA196,235
264,2023-12-19 12:40:00,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA984/19-12-2023,13:04,London,BA984,362
265,2023-12-19 12:40:00,Detroit,https://www.heathrow.com/departures/terminal-3/flight-details/DL017/19-12-2023,13:10,London,DL017,267
921,2023-12-19 12:40:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TP1352/19-12-2023,12:20,Lisbon,TP1352,301
266,2023-12-19 12:45:00,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA438/19-12-2023,13:08,London,BA438,286
267,2023-12-19 12:45:00,Dubai,https://www.heathrow.com/departures/terminal-5/flight-details/BA107/19-12-2023,13:32,London,BA107,319
268,2023-12-19 12:45:00,Vienna,https://www.heathrow.com/departures/terminal-3/flight-details/BA702/19-12-2023,13:24,London,BA702,280
923,2023-12-19 12:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA276/19-12-2023,16:18,Hyderabad,BA276,394
922,2023-12-19 12:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH906/19-12-2023,13:06,Frankfurt,LH906,274
925,2023-12-19 12:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA479/19-12-2023,11:31,Barcelona,BA479,259
924,2023-12-19 12:50:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/WS018/19-12-2023,11:56,Calgary,WS018,285
926,2023-12-19 12:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA573/19-12-2023,12:38,Milan,BA573,345
269,2023-12-19 12:50:00,Dusseldorf,https://www.heathrow.com/departures/terminal-5/flight-details/BA940/19-12-2023,14:29,London,BA940,308
270,2023-12-19 12:50:00,Rome,https://www.heathrow.com/departures/terminal-5/flight-details/BA560/19-12-2023,13:17,London,BA560,290
271,2023-12-19 12:50:00,Los Angeles,https://www.heathrow.com/departures/terminal-5/flight-details/BA281/19-12-2023,13:35,London,BA281,289
927,2023-12-19 12:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS020/19-12-2023,18:59,San Francisco,VS020,275
272,2023-12-19 12:55:00,Belfast,https://www.heathrow.com/departures/terminal-5/flight-details/BA1416/19-12-2023,13:22,London,BA1416,236
273,2023-12-19 12:55:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1436/19-12-2023,13:16,London,BA1436,287
274,2023-12-19 12:55:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA732/19-12-2023,13:37,London,BA732,421
275,2023-12-19 12:55:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA177/19-12-2023,13:14,London,BA177,278
928,2023-12-19 12:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK531/19-12-2023,11:21,Stockholm,SK531,249
930,2023-12-19 13:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA367/19-12-2023,12:45,Marseille,BA367,258
278,2023-12-19 13:00:00,Calgary,https://www.heathrow.com/departures/terminal-2/flight-details/AC851/19-12-2023,13:13,London,AC851,303
929,2023-12-19 13:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA939/19-12-2023,13:15,Dusseldorf,BA939,336
277,2023-12-19 13:00:00,San Diego,https://www.heathrow.com/departures/terminal-5/flight-details/BA273/19-12-2023,13:20,London,BA273,307
931,2023-12-19 13:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2474/19-12-2023,12:32,Munich,LH2474,333
932,2023-12-19 13:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX332/19-12-2023,12:32,Zurich,LX332,321
933,2023-12-19 13:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1419/19-12-2023,12:42,Belfast,BA1419,322
276,2023-12-19 13:00:00,Mumbai,https://www.heathrow.com/departures/terminal-2/flight-details/AI128/19-12-2023,13:46,London,AI128,274
934,2023-12-19 13:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA118/19-12-2023,12:43,Bengaluru,BA118,386
935,2023-12-19 13:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA791/19-12-2023,12:57,Gothenburg,BA791,315
936,2023-12-19 13:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA727/19-12-2023,12:56,Geneva,BA727,347
937,2023-12-19 13:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW7462/19-12-2023,12:22,Hamburg,EW7462,300
938,2023-12-19 13:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA697/19-12-2023,12:46,Vienna,BA697,364
279,2023-12-19 13:05:00,Nashville,https://www.heathrow.com/departures/terminal-5/flight-details/BA223/19-12-2023,13:59,London,BA223,250
280,2023-12-19 13:05:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA314/19-12-2023,13:29,London,BA314,266
283,2023-12-19 13:05:00,San Francisco,https://www.heathrow.com/departures/terminal-3/flight-details/VS019/19-12-2023,13:26,London,VS019,223
282,2023-12-19 13:05:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/VS045/19-12-2023,13:31,London,VS045,296
281,2023-12-19 13:05:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1484/19-12-2023,13:40,London,BA1484,259
287,2023-12-19 13:10:00,Philadelphia,https://www.heathrow.com/departures/terminal-5/flight-details/BA067/19-12-2023,14:05,London,BA067,292
286,2023-12-19 13:10:00,Chicago,https://www.heathrow.com/departures/terminal-3/flight-details/AA091/19-12-2023,13:27,London,AA091,303
285,2023-12-19 13:10:00,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1394/19-12-2023,14:02,London,BA1394,278
284,2023-12-19 13:10:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA480/19-12-2023,13:23,London,BA480,316
939,2023-12-19 13:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA242/19-12-2023,12:51,Mexico City,BA242,309
940,2023-12-19 13:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA993/19-12-2023,12:29,Berlin,BA993,246
941,2023-12-19 13:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA549/19-12-2023,12:53,Rome,BA549,223
942,2023-12-19 13:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA763/19-12-2023,12:53,Oslo,BA763,295
943,2023-12-19 13:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA713/19-12-2023,13:00,Zurich,BA713,304
288,2023-12-19 13:20:00,Stockholm,https://www.heathrow.com/departures/terminal-5/flight-details/BA780/19-12-2023,14:27,London,BA780,301
947,2023-12-19 13:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI712/19-12-2023,12:49,Cork,EI712,266
