time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-22 13:10:00,2023-12-22 13:27:00,KL 1857 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam,307,1020.0
2023-12-22 13:10:00,2023-12-22 13:26:00,KL 1979 KLM,Budapest (BUD),DEPARTED,Amsterdam,222,960.0
2023-12-22 13:10:00,2023-12-22 13:10:00,KL 1354 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG),394,0.0
2023-12-22 13:10:00,2023-12-22 13:37:00,HV 6144 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC),274,1620.0
2023-12-22 13:10:00,2023-12-22 13:10:00,KL 1870 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR),285,0.0
2023-12-22 13:10:00,2023-12-22 13:46:00,VY 1377 Vueling,Amsterdam,BAGGAGE HANDLED,Alicante (ALC),259,2160.0
2023-12-22 13:15:00,2023-12-22 14:09:00,KL 1547 KLM,Leeds Bradford (LBA),DEPARTED,Amsterdam,391,3240.0
2023-12-22 13:15:00,2023-12-22 13:15:00,DL 163 Delta Air Lines,Minneapolis (MSP),DEPARTED,Amsterdam,290,0.0
2023-12-22 13:15:00,2023-12-22 13:52:00,HV 6412 Transavia,Amsterdam,BAGGAGE HANDLED,Naples (NAP),345,2220.0
2023-12-22 13:15:00,2023-12-22 13:26:00,SV 215 Saudi Arabian Airlines,Amsterdam,BAGGAGE HANDLED,Jeddah (JED),258,660.0
2023-12-22 13:15:00,2023-12-22 13:15:00,KL 1824 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER),336,0.0
2023-12-22 13:15:00,2023-12-22 14:05:00,KL 1344 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL),275,3000.0
2023-12-22 13:15:00,2023-12-22 13:15:00,KL 1620 KLM,Amsterdam,CANCELLED,Milan Linate (LIN),249,0.0
2023-12-22 13:20:00,2023-12-22 13:49:00,EI 605 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam,308,1740.0
2023-12-22 13:20:00,2023-12-22 13:31:00,KL 1741 KLM,Luxembourg (LUX),DEPARTED,Amsterdam,281,660.0
2023-12-22 13:20:00,2023-12-22 13:20:00,BA 434 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),333,0.0
2023-12-22 13:20:00,2023-12-22 13:20:00,KL 751 KLM,Amsterdam,BAGGAGE HANDLED,Quito (UIO),321,0.0
2023-12-22 13:20:00,2023-12-22 14:29:00,KL 1794 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC),322,4140.0
2023-12-22 13:20:00,2023-12-22 13:20:00,QR 273 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH),386,0.0
2023-12-22 13:25:00,2023-12-22 13:39:00,HV 193 Transavia,Marsa Alam (RMF),DEPARTED,Amsterdam,270,840.0
2023-12-22 13:25:00,2023-12-22 15:04:00,TK 1957 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST),300,5940.0
2023-12-22 13:25:00,2023-12-22 13:25:00,KL 1108 KLM,Amsterdam,CANCELLED,Stockholm (ARN),347,0.0
2023-12-22 13:25:00,2023-12-22 13:37:00,KL 1909 KLM,Hanover (HAJ),DEPARTED,Amsterdam,311,720.0
2023-12-22 13:25:00,2023-12-22 13:25:00,HV 5072 Transavia,Amsterdam,BAGGAGE HANDLED,Tromso (TOS),315,0.0
2023-12-22 13:25:00,2023-12-22 13:38:00,KL 691 KLM,Toronto (YYZ),DEPARTED,Amsterdam,217,780.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1725 KLM,Brussels (BRU),CANCELLED,Amsterdam,328,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,HV 5356 Transavia,Amsterdam,BAGGAGE HANDLED,Faro (FAO),364,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,HV 6008 Transavia,Amsterdam,BAGGAGE HANDLED,Oporto (OPO),309,0.0
2023-12-22 13:30:00,2023-12-22 14:09:00,KL 1128 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),246,2340.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1200 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG),223,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1444 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ),295,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1958 KLM,Amsterdam,CANCELLED,Zurich (ZRH),304,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1703 KLM,Madrid (MAD),CANCELLED,Amsterdam,283,0.0
2023-12-22 13:30:00,2023-12-22 13:30:00,KL 1017 KLM,London Heathrow (LHR),CANCELLED,Amsterdam,264,0.0
2023-12-22 13:30:00,2023-12-22 15:36:00,EJU 9845 easyJet Europe,Birmingham (BHX),DEPARTED,Amsterdam,421,7560.0
2023-12-22 13:35:00,2023-12-22 13:35:00,KL 641 KLM,New York JFK (JFK),DEPARTED,Amsterdam,224,0.0
2023-12-22 13:35:00,2023-12-22 16:09:00,TK 7769 Turkish Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam,331,9240.0
2023-12-22 13:35:00,2023-12-22 14:33:00,KL 1700 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD),266,3480.0
2023-12-22 13:35:00,2023-12-22 13:59:00,KL 1666 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),310,1440.0
2023-12-22 13:35:00,2023-12-22 13:35:00,KL 1556 KLM,Amsterdam,CANCELLED,Turin (TRN),276,0.0
2023-12-22 13:35:00,2023-12-22 13:35:00,KL 1918 KLM,Amsterdam,CANCELLED,Gdansk (GDN),406,0.0
2023-12-22 13:35:00,2023-12-22 13:54:00,EJU 3853 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP),370,1140.0
2023-12-22 13:35:00,2023-12-22 13:35:00,KL 1928 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA),282,0.0
2023-12-22 13:35:00,2023-12-22 13:50:00,VY 8353 Vueling,Amsterdam,BAGGAGE HANDLED,Valencia (VLC),294,900.0
2023-12-22 13:40:00,2023-12-22 16:21:00,TP 671 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam,389,9660.0
2023-12-22 13:40:00,2023-12-22 13:40:00,KL 1456 KLM,Amsterdam,CANCELLED,Nantes (NTE),242,0.0
2023-12-22 13:40:00,2023-12-22 14:00:00,VY 8303 Vueling,Barcelona (BCN),DEPARTED,Amsterdam,274,1200.0
2023-12-22 13:40:00,2023-12-22 14:48:00,EZY 3173 easyJet,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA),367,4080.0
2023-12-22 13:40:00,2023-12-22 14:19:00,EJU 4072 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam,301,2340.0
2023-12-22 13:40:00,2023-12-22 14:15:00,BA 8460 British Airways,London City (LCY),DEPARTED,Amsterdam,235,2100.0
2023-12-22 13:40:00,2023-12-22 13:40:00,B6 2289 JetBlue,New York JFK (JFK),DEPARTED,Amsterdam,300,0.0
2023-12-22 13:40:00,2023-12-22 14:22:00,EJU 9864 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Basel (BSL),241,2520.0
2023-12-22 13:45:00,2023-12-22 15:59:00,LH 2305 Lufthansa,Munich (MUC),DEPARTED,Amsterdam,224,8040.0
2023-12-22 13:45:00,2023-12-22 14:37:00,KL 1180 KLM,Amsterdam,BAGGAGE HANDLED,Linkoping (LPI),290,3120.0
2023-12-22 13:45:00,2023-12-22 14:38:00,HV 6116 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),308,3180.0
2023-12-22 13:45:00,2023-12-22 14:18:00,FR 420 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),300,1980.0
2023-12-22 13:50:00,2023-12-22 14:51:00,KL 587 KLM,Lagos (LOS),DEPARTED,Amsterdam,337,3660.0
2023-12-22 13:50:00,2023-12-22 13:50:00,KL 1713 KLM,Oporto (OPO),DEPARTED,Amsterdam,353,0.0
2023-12-22 13:50:00,2023-12-22 13:50:00,KL 1994 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK),352,0.0
2023-12-22 13:50:00,2023-12-22 14:35:00,EZY 2163 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),304,2700.0
2023-12-22 13:50:00,2023-12-22 13:50:00,KL 1503 KLM,Valencia (VLC),CANCELLED,Amsterdam,252,0.0
2023-12-22 13:50:00,2023-12-22 14:36:00,VY 1376 Vueling,Alicante (ALC),DEPARTED,Amsterdam,283,2760.0
2023-12-22 13:55:00,2023-12-22 14:53:00,VY 8365 Vueling,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),335,3480.0
2023-12-22 13:55:00,2023-12-22 14:20:00,LH 992 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),353,1500.0
2023-12-22 13:55:00,2023-12-22 14:39:00,AF 1641 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam,364,2640.0
2023-12-22 13:55:00,2023-12-22 14:31:00,HV 6732 Transavia,Amsterdam,BAGGAGE HANDLED,Sevilla (SVQ),369,2160.0
2023-12-22 14:00:00,2023-12-22 14:40:00,BA 2542 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),304,2400.0
2023-12-22 14:00:00,2023-12-22 14:24:00,MS 757 Egypt Air,Amsterdam,BAGGAGE HANDLED,Cairo (CAI),279,1440.0
2023-12-22 14:00:00,2023-12-22 14:25:00,AM 26 Aeromexico,Mexico City (MEX),DEPARTED,Amsterdam,292,1500.0
2023-12-22 14:00:00,2023-12-22 14:32:00,CD 599 Corendon Dutch Airlines,Curacao (CUR),DEPARTED,Amsterdam,261,1920.0
2023-12-22 14:00:00,2023-12-22 14:38:00,HV 6601 Transavia,Innsbruck (INN),DEPARTED,Amsterdam,313,2280.0
2023-12-22 14:00:00,2023-12-22 16:24:00,KL 1169 KLM,Helsinki (HEL),DEPARTED,Amsterdam,288,8640.0
2023-12-22 14:00:00,2023-12-22 15:05:00,TK 1962 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam,241,3900.0
2023-12-22 14:00:00,2023-12-22 14:49:00,AF 1740 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),371,2940.0
2023-12-22 14:05:00,2023-12-22 14:16:00,KL 744 KLM,Amsterdam,BAGGAGE HANDLED,Lima (LIM),241,660.0
2023-12-22 14:05:00,2023-12-22 15:22:00,EJU 7986 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Southend (SEN),359,4620.0
2023-12-22 14:05:00,2023-12-22 14:44:00,KL 1010 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),222,2340.0
2023-12-22 14:05:00,2023-12-22 15:44:00,LX 728 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH),329,5940.0
2023-12-22 14:05:00,2023-12-22 14:05:00,RJ 151 Royal Jordanian Airlines,Amsterdam,BAGGAGE HANDLED,Amman (AMM),390,0.0
2023-12-22 14:10:00,2023-12-22 14:30:00,HV 5661 Transavia,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,307,1200.0
2023-12-22 14:10:00,2023-12-22 15:09:00,EJU 7850 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX),265,3540.0
2023-12-22 14:10:00,2023-12-22 14:10:00,KL 1316 KLM,Amsterdam,CANCELLED,Bordeaux (BOD),302,0.0
2023-12-22 14:10:00,2023-12-22 15:13:00,KL 1846 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE),237,3780.0
2023-12-22 14:10:00,2023-12-22 14:10:00,KL 1643 KLM,Florence (FLR),DEPARTED,Amsterdam,302,0.0
2023-12-22 14:10:00,2023-12-22 14:25:00,BA 435 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,292,900.0
2023-12-22 14:10:00,2023-12-22 14:48:00,EJU 3854 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam,237,2280.0
2023-12-22 14:10:00,2023-12-22 15:15:00,FR 421 Ryanair,Dublin (DUB),DEPARTED,Amsterdam,219,3900.0
2023-12-22 14:15:00,2023-12-22 15:19:00,SK 547 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),301,3840.0
2023-12-22 14:15:00,2023-12-22 17:16:00,KL 1365 KLM,Warsaw (WAW),DEPARTED,Amsterdam,245,10860.0
2023-12-22 14:15:00,2023-12-22 14:53:00,LO 264 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam,299,2280.0
2023-12-22 14:15:00,2023-12-22 15:37:00,EZY 3174 easyJet,Glasgow (GLA),DEPARTED,Amsterdam,377,4920.0
2023-12-22 14:20:00,2023-12-22 15:08:00,KL 1654 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE),336,2880.0
2023-12-22 14:20:00,2023-12-22 15:01:00,KL 1995 KLM,Krakow (KRK),DEPARTED,Amsterdam,332,2460.0
2023-12-22 14:20:00,2023-12-22 15:42:00,KL 1977 KLM,Budapest (BUD),DEPARTED,Amsterdam,274,4920.0
2023-12-22 14:20:00,2023-12-22 14:20:00,KL 1829 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam,369,0.0
2023-12-22 14:20:00,2023-12-22 14:20:00,KL 1603 KLM,Rome (FCO),CANCELLED,Amsterdam,397,0.0
2023-12-22 14:20:00,2023-12-22 14:20:00,KL 1325 KLM,Aalesund (AES),DEPARTED,Amsterdam,316,0.0
2023-12-22 14:20:00,2023-12-22 14:36:00,HV 6867 Transavia,Athens (ATH),DEPARTED,Amsterdam,339,960.0
2023-12-22 14:20:00,2023-12-22 15:04:00,HV 6673 Transavia,Tenerife (TFS),DEPARTED,Amsterdam,342,2640.0
2023-12-22 14:20:00,2023-12-22 15:29:00,EZY 2164 easyJet,Manchester (MAN),DEPARTED,Amsterdam,249,4140.0
2023-12-22 14:20:00,2023-12-22 14:55:00,EZY 3443 easyJet,Amsterdam,BAGGAGE HANDLED,Liverpool (LPL),256,2100.0
2023-12-22 14:25:00,2023-12-22 14:25:00,KL 1847 KLM,Vienna (VIE),CANCELLED,Amsterdam,263,0.0
2023-12-22 14:25:00,2023-12-22 15:59:00,KU 128 Kuwait Airways,Kuwait (KWI),DEPARTED,Amsterdam,218,5640.0
2023-12-22 14:25:00,2023-12-22 15:15:00,KL 1254 KLM,Amsterdam,BAGGAGE HANDLED,Nice (NCE),281,3000.0
2023-12-22 14:25:00,2023-12-22 14:25:00,KL 1687 KLM,Bilbao (BIO),CANCELLED,Amsterdam,384,0.0
2023-12-22 14:25:00,2023-12-22 14:25:00,KL 1266 KLM,Amsterdam,CANCELLED,Marseille (MRS),271,0.0
2023-12-22 14:25:00,2023-12-22 15:20:00,KL 589 KLM,Accra (ACC),DEPARTED,Amsterdam,283,3300.0
2023-12-22 14:25:00,2023-12-22 14:55:00,KL 1147 KLM,Oslo (OSL),DEPARTED,Amsterdam,303,1800.0
2023-12-22 14:25:00,2023-12-22 14:45:00,KL 1307 KLM,Toulouse (TLS),DEPARTED,Amsterdam,246,1200.0
2023-12-22 14:25:00,2023-12-22 14:25:00,KL 1673 KLM,Barcelona (BCN),DEPARTED,Amsterdam,297,0.0
2023-12-22 14:30:00,2023-12-22 14:42:00,KL 1257 KLM,Nice (NCE),DEPARTED,Amsterdam,304,720.0
2023-12-22 14:30:00,2023-12-22 14:44:00,KL 685 KLM,Mexico City (MEX),DEPARTED,Amsterdam,295,840.0
2023-12-22 14:30:00,2023-12-22 15:02:00,EK 148 Emirates,Dubai International (DXB),DEPARTED,Amsterdam,279,1920.0
2023-12-22 14:30:00,2023-12-22 15:02:00,VY 8435 Vueling,Lisbon (LIS),DEPARTED,Amsterdam,266,1920.0
2023-12-22 14:35:00,2023-12-22 14:35:00,KL 1144 KLM,Amsterdam,CANCELLED,Oslo (OSL),397,0.0
2023-12-22 14:35:00,2023-12-22 14:49:00,KL 1631 KLM,Milan Malpensa (MXP),DEPARTED,Amsterdam,301,840.0
2023-12-22 14:35:00,2023-12-22 15:06:00,KL 427 KLM,Dubai International (DXB),DEPARTED,Amsterdam,274,1860.0
2023-12-22 14:35:00,2023-12-22 14:35:00,KL 1115 KLM,Stockholm (ARN),DEPARTED,Amsterdam,387,0.0
2023-12-22 14:35:00,2023-12-22 15:13:00,KL 1267 KLM,Marseille (MRS),DEPARTED,Amsterdam,330,2280.0
2023-12-22 14:40:00,2023-12-22 15:54:00,EJU 7928 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Prague (PRG),274,4440.0
2023-12-22 14:40:00,2023-12-22 14:59:00,PC 1253 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW),246,1140.0
2023-12-22 14:45:00,2023-12-22 14:45:00,KL 1591 KLM,Bologna (BLQ),DEPARTED,Amsterdam,207,0.0
2023-12-22 14:45:00,2023-12-22 16:29:00,EJU 7841 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam,280,6240.0
2023-12-22 14:45:00,2023-12-22 16:34:00,LH 993 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam,399,6540.0
2023-12-22 14:45:00,2023-12-22 15:06:00,FR 3006 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),289,1260.0
2023-12-22 14:50:00,2023-12-22 15:38:00,KQ 116 Kenya Airways,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO),412,2880.0
2023-12-22 14:50:00,2023-12-22 14:50:00,KL 1364 KLM,Amsterdam,CANCELLED,Warsaw (WAW),343,0.0
2023-12-22 14:50:00,2023-12-22 16:11:00,AF 1741 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam,267,4860.0
2023-12-22 14:50:00,2023-12-22 15:56:00,BA 2543 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam,276,3960.0
2023-12-22 14:50:00,2023-12-22 15:54:00,EZY 3444 easyJet,Liverpool (LPL),DEPARTED,Amsterdam,387,3840.0
